title,news,index,url
Israel launches invasion into southern Lebanon targeting Hezbollah,nbc,2691,https://www.nbcnews.com/news/world/israel-lebanon-ground-invasion-rcna172913
'Shogun' breaks record with 18 Emmy wins,nbc,2692,https://www.nbcnews.com/news/asian-america/shogun-emmys-wins-awards-2024-rcna171040
Top Israeli legal official tells Netanyahu to fire key ally after Supreme Court ruling,nbc,2693,https://www.nbcnews.com/news/world/top-israeli-legal-official-tells-netanyahu-fire-key-ally-supreme-court-rcna66473
Israeli ultranationalist minister visits flashpoint Jerusalem holy site  ,nbc,2694,https://www.nbcnews.com/news/world/israel-ben-gvir-visits-jerusalem-holy-site-palestinians-rcna63996
"Harris pitches plans to tackle food, housing, medicine and child care costs in N.C. speech",nbc,2695,https://www.nbcnews.com/politics/2024-election/harris-pitches-plans-tackle-costs-food-housing-medicine-child-care-nc-rcna166774
Defense Secretary Lloyd Austin resumes duty after undergoing procedure at Walter Reed,nbc,2696,https://www.nbcnews.com/politics/politics-news/defense-secretary-lloyd-austin-resumes-duty-undergoing-procedure-walte-rcna154031
DNC 2024 highlights: Biden passes torch to Harris in Democratic convention speech,nbc,2697,https://www.nbcnews.com/politics/2024-election/live-blog/dnc-2024-live-updates-rcna165226/rcrd52513?canonicalCard=true
"Palestinian support for ‘armed struggle’ is rising as Gaza death estimate tops 20,000",nbc,2698,https://www.nbcnews.com/investigations/palestinian-support-armed-struggle-rising-gaza-death-estimate-tops-200-rcna130516
U.S. and Qatar agree not to release Iran's $6B,nbc,2699,https://www.nbcnews.com/politics/white-house/us-qatar-agree-not-release-iran-6-billion-prisoner-swap-rcna120135
Social media users are collectively blocking celebrities and influencers who have been silent on Gaza,nbc,2700,https://www.nbcnews.com/pop-culture/viral/social-media-users-are-blocking-celebrities-silent-on-gaza-rcna151880
"Looking for leads, not love: Job seekers in China turn Tinder into a networking tool",nbc,2701,https://www.nbcnews.com/news/world/china-youth-unemployment-tinder-rcna140631
"California man accused of drugging, sexually assaulting nine women is charged with murder",nbc,2702,https://www.nbcnews.com/news/california-man-accused-drugging-sexually-assaulting-nine-women-charged-rcna176129
"The best women’s workout leggings of 2024, according to experts",nbc,2703,https://www.nbcnews.com/select/shopping/best-workout-leggings-according-fitness-professionals-ncna1019826
"Zelenskyy calls for international support, Harris underscores unity with Ukraine",nbc,2704,https://www.nbcnews.com/news/world/zelenskyy-calls-international-support-restoration-rules-based-order-rcna139321
Ex-cop who stormed the Capitol on Jan. 6 sentenced to record-tying 7 years in prison,nbc,2705,https://www.nbcnews.com/politics/justice-department/virginia-cop-thomas-robertson-jan-6-sentenced-7-years-prison-rcna42559
"No new talks over U.S. soldier detained in North Korea, U.S. officials say",nbc,2706,https://www.nbcnews.com/news/world/travis-king-north-korea-american-runaway-united-nations-rcna95885
GOP-led House committees release lengthy report alleging President Biden committed impeachable offenses,nbc,2707,https://www.nbcnews.com/politics/congress/gop-led-house-committees-release-lengthy-report-alleging-president-bid-rcna166954
Putin warns he could provide weapons to attack the West and issues new nuclear threat,nbc,2708,https://www.nbcnews.com/news/world/putin-threatens-weapons-attack-west-ukraine-strikes-inside-russia-rcna155795
Israel’s outgoing army chief rebukes Netanyahu's far-right government ,nbc,2709,https://www.nbcnews.com/news/world/israel-benjamin-netanyahu-government-rebuke-ex-army-chief-rcna65667
Trump comes out against Florida's abortion rights ballot measure after conservative backlash,nbc,2710,https://www.nbcnews.com/politics/2024-election/trump-damage-control-abortion-backlash-conservatives-rcna168922
Kanye West implies he plans to vote for Donald Trump in 2020,nbc,2711,https://www.nbcnews.com/news/us-news/kanye-west-implies-he-plans-vote-donald-trump-2020-n1185346
Palestinian civilians trapped in Gaza amid intensifying Israeli bombing,nbc,2712,https://www.nbcnews.com/news/world/palestinian-civilians-trapped-gaza-amid-intensifying-israeli-bombing-n1267335
Congress passes bill to boost presidential candidate security after apparent attempt on Trump's life,nbc,2713,https://www.nbcnews.com/politics/congress/congress-passes-bill-boost-secret-service-presidential-security-rcna172564
Harris points to California experience and criticizes Trump when asked how she would differ from Biden on border policy,nbc,2714,https://www.nbcnews.com/politics/2024-election/kamala-harris-points-california-experience-criticizes-trump-asked-diff-rcna174893
Hard-liner Raisi's 'engineered' Iran election win entrenches conservative rule,nbc,2715,https://www.nbcnews.com/news/world/hard-liner-raisi-s-engineered-iran-election-win-entrenches-conservative-n1271616
Tens of thousands protest Netanyahu's contentious plan to overhaul Israel's judicial system,nbc,2716,https://www.nbcnews.com/news/world/israel-protest-netanyahus-judicial-overhaul-rcna70535
Police deny Venezuela gang has taken over rundown apartment complex in Denver suburb,nbc,2717,https://www.nbcnews.com/news/latino/police-deny-venezuela-gang-taken-rundown-apartment-complex-denver-subu-rcna169831
Israel says ground operation at its 'most intense day',nbc,2718,https://www.nbcnews.com/news/world/live-blog/israel-hamas-war-live-updates-rcna128049/rcrd27249?canonicalCard=true
FBI failures before the Capitol siege avoided the Jan. 6 committee's scorn. Not for long.,nbc,2719,https://www.nbcnews.com/politics/justice-department/fbi-failures-capitol-siege-avoided-jan-6-committees-scorn-not-long-rcna38615
Democrats ramp up efforts to turn out Puerto Rican voters in Pennsylvania,nbc,2720,https://www.nbcnews.com/news/latino/democrats-ramp-efforts-turn-puerto-rican-voters-pennsylvania-rcna172216
Democrats to dub Trump a 'chicken' to pressure him to debate Harris,nbc,2721,https://www.nbcnews.com/politics/2024-election/trump-chicken-campaign-debate-harris-rcna172168
The U.S. could see a new 'extreme heat belt' by 2053,nbc,2722,https://www.nbcnews.com/science/environment/us-see-new-extreme-heat-belt-2053-rcna42486
Trump rallies in the South Bronx as he seeks to win over Black and Hispanic voters,nbc,2723,https://www.nbcnews.com/politics/donald-trump/trump-rallies-south-bronx-win-black-hispanic-voters-rcna153293
Indian election: Prime Minister Modi's BJP seeks supporters in the U.S.,nbc,2724,https://www.nbcnews.com/news/world/india-election-president-narendra-modi-bjp-us-american-support-rcna139717
"Wisconsin voters face long waits, lines amid coronavirus outbreak",nbc,2725,https://www.nbcnews.com/politics/2020-election/wisconsin-set-vote-national-guard-called-out-many-polling-places-n1178206
"How to drive safely with a dog: Shop crash-tested harnesses, crates and more",nbc,2726,https://www.nbcnews.com/select/shopping/safe-car-travel-dogs-ncna1275708
South Korean prime minister offers to resign after parliamentary election defeat,nbc,2727,https://www.nbcnews.com/news/world/south-korea-prime-minister-offers-resign-parliamentary-election-defeat-rcna147330
"Harris-Trump debate nabs more than 67 million viewers, Nielsen says",nbc,2728,https://www.nbcnews.com/news/us-news/harris-trump-debate-nabs-least-575-million-viewers-according-early-rat-rcna170634
Pro-Palestinian protests inflame tensions in Washington over the Israel-Hamas war,nbc,2729,https://www.nbcnews.com/politics/politics-news/-palestinian-protests-inflame-tensions-washington-israel-hamas-war-rcna163661
Floods in Romania kill at least four people as rain batters central Europe ,nbc,2730,https://www.nbcnews.com/news/world/floods-romania-kill-least-four-people-rain-batters-central-europe-rcna171145
ACLU sues Biden administration over new asylum rule,nbc,2731,https://www.nbcnews.com/politics/immigration/aclu-sues-biden-new-asylum-rule-rcna156890
"Democrats maintain control of Senate, NBC News projects, defeating many Trump-backed Republicans",nbc,2732,https://www.nbcnews.com/politics/2022-election/democrats-maintain-control-senate-nbc-news-projects-defeating-many-tru-rcna56677
Trump goes after Haley in New Hampshire ad; Biden reschedules Jan. 6 speech: Highlights,nbc,2733,https://www.nbcnews.com/politics/2024-election/live-blog/election-2024-live-updates-rcna131517/rcrd29050?canonicalCard=true
Asian woman punched 125 times in New York attack; suspect charged with attempted murder as hate crime,nbc,2734,https://www.nbcnews.com/news/asian-america/asian-woman-punched-125-new-york-attack-suspect-charged-attempted-murd-rcna19984
Israel vows tough measures to 'strengthen' settlements following deadly attacks,nbc,2735,https://www.nbcnews.com/news/world/israel-announces-measures-strengthen-settlements-attacks-rcna68046
"Trump slams Harris' call for a price-gouging ban, but 37 states already have their own",nbc,2736,https://www.nbcnews.com/politics/2024-election/trump-slams-harris-call-ban-price-gouging-37-states-already-rcna167158
Trump calls people charged and convicted for Jan. 6 riots 'hostages',nbc,2737,https://www.nbcnews.com/meet-the-press/meetthepressblog/trump-calls-people-charged-convicted-jan-6-riots-hostages-rcna123617
"Joe Biden lands 200 judges, highlighting stakes for the courts in the 2024 election",nbc,2738,https://www.nbcnews.com/politics/2024-election/joe-biden-nears-200-judges-highlighting-stakes-courts-2024-election-rcna152485
"The best reusable water bottles of 2024: Shop Stanley, Owala and more",nbc,2739,https://www.nbcnews.com/select/shopping/best-reusable-water-bottles-ncna1267802
Four Mark Robinson staffers step down from embattled campaign,nbc,2740,https://www.nbcnews.com/politics/2024-election/four-mark-robinson-staffers-step-embattled-campaign-rcna172172
"The best tools for baking cookies, as recommended by professional bakers",nbc,2741,https://www.nbcnews.com/select/shopping/best-cookie-baking-tools-rcna130409
"Echoing DeSantis, Florida's new surgeon general argues against Covid vaccines, mandates",nbc,2742,https://www.nbcnews.com/politics/politics-news/echoing-desantis-florida-s-new-surgeon-general-argues-against-covid-n1282082
WWII bomb revealed in drought-hit waters of Italy’s River Po,nbc,2743,https://www.nbcnews.com/news/world/italy-drought-ww2-bomb-water-river-po-rcna41965
At least 90 killed in Israeli military operation targeting two Hamas officials,nbc,2744,https://www.nbcnews.com/news/world/dozens-killed-israel-strikes-al-mawasi-hamas-mohamed-deif-rcna161692
Why Sunbasket is one of the best meal delivery services for gluten-free eaters,nbc,2745,https://www.nbcnews.com/select/shopping/sunbasket-meal-delivery-service-review-2024-rcna140564
Trump says the death of Hamas leader Yahya Sinwar makes a peace deal ‘easier’,nbc,2746,https://www.nbcnews.com/politics/2024-election/trump-death-hamas-yahya-sinwar-peace-deal-easier-rcna176179
Death of Russian oil exec highlights suspicious ends met by those who crossed the Kremlin,nbc,2747,https://www.nbcnews.com/news/world/russia-vladimir-putin-kremlin-lukoil-maganov-death-navalny-skripal-rcna46030
Hamas leader Ismail Haniyeh says 3 of his sons were killed in an Israeli airstrike in Gaza,nbc,2748,https://www.nbcnews.com/news/world/hamas-leader-ismail-haniyeh-sons-killed-israeli-airstrike-gaza-rcna147200
Illinois governor's race shapes up as test of post-Roe abortion politics,nbc,2749,https://www.nbcnews.com/politics/2022-election/illinois-new-york-primaries-test-post-roe-abortion-politics-rcna35570
The 39+ best last-minute Father’s Day gifts from Amazon that’ll arrive in time,nbc,2750,https://www.nbcnews.com/select/shopping/amazon-fathers-day-gifts-ncna1296034
"Democrats intensify their IVF messaging in new billboards, tying Trump to the Alabama ruling",nbc,2751,https://www.nbcnews.com/politics/2024-election/democrats-ivf-messaging-new-billboards-trump-alabama-ruling-rcna140530
"14 best products for rosacea and redness, according to dermatologists",nbc,2752,https://www.nbcnews.com/select/shopping/best-skin-care-products-rosacea-ncna1299897
Florida Senate passes GOP bill that would create police force for election crimes,nbc,2753,https://www.nbcnews.com/politics/elections/florida-senate-passes-gop-bill-would-create-police-force-election-n1290951
21 best personalized Father's Day gifts in 2022,nbc,2754,https://www.nbcnews.com/select/shopping/personalized-fathers-day-gifts-ncna1269952
Facebook's Oversight Board to consider if 'from the river to the sea' is hate speech,nbc,2755,https://www.nbcnews.com/tech/social-media/facebooks-oversight-board-consider-river-sea-hate-speech-rcna151076
Mark Zuckerberg apologizes to parents at online child safety hearing ,nbc,2756,https://www.nbcnews.com/tech/social-media/mark-zuckerberg-apologizes-parents-online-child-safety-hearing-rcna136578
9 at-home teeth whitening products that can help you achieve a brighter smile,nbc,2757,https://www.nbcnews.com/select/shopping/best-home-teeth-whitening-products-ncna1253852
"Ted Cruz and Colin Allred clash over abortion, trans athletes and Jan. 6 in feisty Texas Senate debate",nbc,2758,https://www.nbcnews.com/politics/2024-election/ted-cruz-colin-allred-texas-senate-debate-rcna175115
11 best weighted blankets and weighted comforters of the year,nbc,2759,https://www.nbcnews.com/select/shopping/best-weighted-comforters-weighted-blankets-ncna1193596
JD Vance accused Tim Walz of lying about his IVF experience. Fertility doctors say confusion is common.,nbc,2760,https://www.nbcnews.com/health/health-news/jd-vance-accuses-tim-walz-lying-ivf-rcna167434
